STATE,COUNTY,RISK_SCORE,HAZARD
Arizona,Cochise,33.692238672050244,Hurricane
Arizona,Pinal,21.220278151637505,Hurricane
Arizona,Santa Cruz,17.855540601166442,Hurricane
Arizona,Yuma,17.317182593091072,Hurricane
Arizona,Graham,14.625392552714224,Hurricane
Arizona,Apache,13.369223867205024,Hurricane
Arizona,Gila,8.658591296545536,Hurricane
Arizona,La Paz,6.55002243158367,Hurricane
Arkansas,Pulaski,69.22386720502467,Hurricane
Arkansas,Jefferson,60.47554957379992,Hurricane
Arkansas,Garland,58.68102288021534,Hurricane
Arkansas,Chicot,58.36698070883804,Hurricane
Arkansas,Ashley,57.738896366083445,Hurricane
Arkansas,Hempstead,57.11081202332885,Hurricane
Arkansas,Columbia,57.065948855989234,Hurricane
Arkansas,Union,56.75190668461194,Hurricane
Arkansas,Lafayette,54.643337819650064,Hurricane
Arkansas,Desha,54.19470614625392,Hurricane
California,Riverside,27.18707940780619,Hurricane
California,San Diego,25.34768954688201,Hurricane
California,Imperial,15.163750560789593,Hurricane
Connecticut,Fairfield,97.03903095558546,Hurricane
Connecticut,New Haven,96.59039928218932,Hurricane
Connecticut,Hartford,94.3472409152086,Hurricane
Connecticut,New London,92.7321668909825,Hurricane
Connecticut,Litchfield,90.30955585464332,Hurricane
Connecticut,Middlesex,88.38043965903994,Hurricane
Connecticut,Windham,86.40646029609691,Hurricane
Connecticut,Tolland,85.19515477792731,Hurricane
Delaware,Sussex,95.10991475998205,Hurricane
Delaware,New Castle,91.43113503813369,Hurricane
Delaware,Kent,89.72633467922836,Hurricane
District of Columbia,District of Columbia,88.87393449977569,Hurricane
Florida,Miami-Dade,99.95513683266039,Hurricane
Florida,Broward,99.91027366532077,Hurricane
Florida,Palm Beach,99.86541049798117,Hurricane
Florida,Hillsborough,99.82054733064155,Hurricane
Florida,Lee,99.77568416330192,Hurricane
Florida,Brevard,99.7308209959623,Hurricane
Florida,Pinellas,99.68595782862269,Hurricane
Florida,Pasco,99.59623149394349,Hurricane
Florida,Collier,99.50650515926424,Hurricane
Florida,Sarasota,99.32705248990578,Hurricane
Georgia,Chatham,99.46164199192464,Hurricane
Georgia,Liberty,96.9044414535666,Hurricane
Georgia,Glynn,95.06505159264245,Hurricane
Georgia,Bulloch,93.9434724091521,Hurricane
Georgia,Bryan,93.80888290713325,Hurricane
Georgia,Thomas,92.50785105428444,Hurricane
Georgia,Camden,92.19380888290712,Hurricane
Georgia,Tattnall,91.52086137281293,Hurricane
Georgia,McIntosh,90.13010318528488,Hurricane
Georgia,Decatur,89.36742934051144,Hurricane
Hawaii,Honolulu,88.42530282637954,Hurricane
Hawaii,Maui,85.28488111260654,Hurricane
Hawaii,Hawaii,82.18932256617317,Hurricane
Hawaii,Kauai,75.0112157918349,Hurricane
Hawaii,Kalawao,13.324360699865412,Hurricane
Illinois,Cook,62.18034993270525,Hurricane
Illinois,Champaign,48.0933153880664,Hurricane
Illinois,DuPage,46.29878869448183,Hurricane
Illinois,Will,44.72857783759533,Hurricane
Illinois,Vermilion,41.22925078510542,Hurricane
Illinois,Williamson,40.825482279048906,Hurricane
Illinois,St. Clair,40.06280843427545,Hurricane
Illinois,Coles,39.2552714221624,Hurricane
Illinois,Jefferson,37.864513234634366,Hurricane
Illinois,Jackson,37.64019739793629,Hurricane
Indiana,Elkhart,51.054284432480934,Hurricane
Indiana,Tippecanoe,49.66352624495289,Hurricane
Indiana,Marion,48.90085240017945,Hurricane
Indiana,St. Joseph,46.253925527142215,Hurricane
Indiana,Kosciusko,44.818304172274566,Hurricane
Indiana,Allen,44.638851502916104,Hurricane
Indiana,Hamilton,42.88918797667115,Hurricane
Indiana,Vigo,42.7097353073127,Hurricane
Indiana,LaGrange,41.36384028712427,Hurricane
Indiana,Marshall,39.16554508748318,Hurricane
Iowa,Polk,26.51413189771198,Hurricane
Iowa,Lee,12.741139524450428,Hurricane
Iowa,Des Moines,12.427097353073128,Hurricane
Iowa,Black Hawk,12.202781516375056,Hurricane
Iowa,Scott,11.888739344997756,Hurricane
Iowa,Linn,11.529834006280844,Hurricane
Iowa,Johnson,11.036339165545089,Hurricane
Iowa,Marshall,9.196949304620906,Hurricane
Iowa,Muscatine,9.152086137281293,Hurricane
Iowa,Story,9.062359802602064,Hurricane
Kansas,Sedgwick,40.69089277703006,Hurricane
Kansas,Crawford,24.988784208165097,Hurricane
Kansas,Montgomery,24.49528936742934,Hurricane
Kansas,Labette,24.3606998654105,Hurricane
Kansas,Butler,21.534320323014803,Hurricane
Kansas,Cherokee,21.310004486316732,Hurricane
Kansas,Neosho,16.33019291161956,Hurricane
Kansas,Cowley,16.195603409600718,Hurricane
Kansas,Bourbon,13.189771197846568,Hurricane
Kansas,Harper,12.382234185733513,Hurricane
Kentucky,Fayette,55.899506505159266,Hurricane
Kentucky,Pulaski,55.85464333781965,Hurricane
Kentucky,Floyd,54.23956931359354,Hurricane
Kentucky,Pike,53.746074472857785,Hurricane
Kentucky,Madison,52.938537460744726,Hurricane
Kentucky,Laurel,50.69537909376402,Hurricane
Kentucky,Boyd,48.31763122476447,Hurricane
Kentucky,Jefferson,45.62584118438762,Hurricane
Kentucky,Whitley,44.54912516823688,Hurricane
Kentucky,Carter,42.620008972633464,Hurricane
Louisiana,Jefferson,98.96814715118887,Hurricane
Louisiana,Orleans,98.42978914311348,Hurricane
Louisiana,Terrebonne,97.89143113503813,Hurricane
Louisiana,St. Tammany,97.84656796769853,Hurricane
Louisiana,Lafayette,97.66711529834006,Hurricane
Louisiana,East Baton Rouge,97.62225213100045,Hurricane
Louisiana,Calcasieu,97.442799461642,Hurricane
Louisiana,Tangipahoa,96.99416778824586,Hurricane
Louisiana,Lafourche,96.8147151188874,Hurricane
Louisiana,Ascension,96.76985195154778,Hurricane
Maine,Cumberland,89.95065051592643,Hurricane
Maine,York,88.78420816509646,Hurricane
Maine,Kennebec,87.57290264692688,Hurricane
Maine,Penobscot,85.10542844324809,Hurricane
Maine,Androscoggin,84.8362494392104,Hurricane
Maine,Hancock,84.34275459847466,Hurricane
Maine,Somerset,83.13144908030506,Hurricane
Maine,Oxford,81.83041722745625,Hurricane
Maine,Washington,80.34993270524899,Hurricane
Maine,Knox,80.17048003589053,Hurricane
Maryland,Baltimore,96.36608344549124,Hurricane
Maryland,Montgomery,96.1866307761328,Hurricane
Maryland,Prince George's,96.14176760879319,Hurricane
Maryland,Baltimore,95.51368326603857,Hurricane
Maryland,Anne Arundel,94.16778824585016,Hurricane
Maryland,Wicomico,93.00134589502021,Hurricane
Maryland,Worcester,92.28353521758636,Hurricane
Maryland,St. Mary's,90.39928218932256,Hurricane
Maryland,Harford,89.41229250785105,Hurricane
Maryland,Howard,87.97667115298339,Hurricane
Massachusetts,Middlesex,97.39793629430238,Hurricane
Massachusetts,Essex,95.73799910273664,Hurricane
Massachusetts,Norfolk,95.69313593539705,Hurricane
Massachusetts,Worcester,95.55854643337821,Hurricane
Massachusetts,Suffolk,94.97532525796322,Hurricane
Massachusetts,Bristol,94.48183041722744,Hurricane
Massachusetts,Plymouth,94.03319874383133,Hurricane
Massachusetts,Nantucket,92.86675639300137,Hurricane
Massachusetts,Barnstable,92.82189322566173,Hurricane
Massachusetts,Hampden,89.59174517720952,Hurricane
Michigan,Wayne,64.15432929564827,Hurricane
Michigan,Oakland,62.22521310004486,Hurricane
Michigan,Macomb,59.66801256168686,Hurricane
Michigan,Saginaw,50.560789591745184,Hurricane
Michigan,Huron,49.214894571556755,Hurricane
Michigan,Sanilac,47.91386271870794,Hurricane
Michigan,Ingham,47.24091520861373,Hurricane
Michigan,Washtenaw,47.1511888739345,Hurricane
Michigan,Kalamazoo,46.43337819650067,Hurricane
Michigan,Genesee,44.19021982951997,Hurricane
Minnesota,Houston,1.480484522207268,Hurricane
Mississippi,Harrison,98.25033647375504,Hurricane
Mississippi,Jackson,97.4876626289816,Hurricane
Mississippi,Pearl River,94.9304620906236,Hurricane
Mississippi,George,93.58456707043517,Hurricane
Mississippi,Hancock,92.68730372364288,Hurricane
Mississippi,Stone,91.20681920143562,Hurricane
Mississippi,Jones,90.21982951996411,Hurricane
Mississippi,Forrest,89.5468820098699,Hurricane
Mississippi,Lamar,88.02153432032301,Hurricane
Mississippi,Marion,86.89995513683266,Hurricane
Missouri,St. Louis,53.52175863615971,Hurricane
Missouri,Butler,43.42754598474652,Hurricane
Missouri,Dunklin,43.113503813369235,Hurricane
Missouri,Stoddard,41.58815612382234,Hurricane
Missouri,Howell,40.55630327501122,Hurricane
Missouri,St. Louis,39.38986092418125,Hurricane
Missouri,Greene,38.71691341408703,Hurricane
Missouri,Taney,38.22341857335128,Hurricane
Missouri,St. Francois,38.17855540601166,Hurricane
Missouri,Jasper,37.326155226558996,Hurricane
New Hampshire,Hillsborough,91.38627187079408,Hurricane
New Hampshire,Rockingham,88.82907133243606,Hurricane
New Hampshire,Merrimack,85.73351278600269,Hurricane
New Hampshire,Carroll,83.22117541498429,Hurricane
New Hampshire,Strafford,81.56123822341857,Hurricane
New Hampshire,Grafton,77.8375953342306,Hurricane
New Hampshire,Belknap,77.47868999551369,Hurricane
New Hampshire,Cheshire,76.71601615074024,Hurricane
New Hampshire,Coos,69.80708838043967,Hurricane
New Hampshire,Sullivan,68.90982503364738,Hurricane
New Jersey,Monmouth,95.78286227007627,Hurricane
New Jersey,Bergen,95.64827276805742,Hurricane
New Jersey,Ocean,95.37909376401974,Hurricane
New Jersey,Middlesex,95.2445042620009,Hurricane
New Jersey,Atlantic,94.66128308658593,Hurricane
New Jersey,Essex,92.77703005832213,Hurricane
New Jersey,Hudson,92.64244055630328,Hurricane
New Jersey,Mercer,91.79004037685061,Hurricane
New Jersey,Burlington,91.65545087483176,Hurricane
New Jersey,Cape May,91.1170928667564,Hurricane
New Mexico,Doña Ana,43.92104082548228,Hurricane
New Mexico,Lea,40.780619111709285,Hurricane
New Mexico,Chaves,38.35800807537012,Hurricane
New Mexico,Roosevelt,31.76312247644684,Hurricane
New Mexico,Otero,28.30865859129655,Hurricane
New Mexico,Eddy,27.276805742485426,Hurricane
New Mexico,Lincoln,17.137729923732614,Hurricane
New Mexico,Luna,9.690444145356665,Hurricane
New Mexico,Sierra,8.299685957828624,Hurricane
New Mexico,Grant,7.222969941677883,Hurricane
New York,Suffolk,98.02602063705696,Hurricane
New York,Kings,97.8017048003589,Hurricane
New York,Queens,97.21848362494391,Hurricane
New York,Nassau,97.1736204576043,Hurricane
New York,New York,96.68012561686857,Hurricane
New York,Bronx,96.05204127411395,Hurricane
New York,Westchester,95.87258860475549,Hurricane
New York,Richmond,91.02736653207717,Hurricane
New York,Rockland,88.33557649170032,Hurricane
New York,Orange,86.85509196949305,Hurricane
North Carolina,New Hanover,99.37191565724541,Hurricane
North Carolina,Onslow,99.01301031852849,Hurricane
North Carolina,Carteret,98.56437864513236,Hurricane
North Carolina,Brunswick,98.38492597577388,Hurricane
North Carolina,Craven,98.07088380439659,Hurricane
North Carolina,Dare,97.57738896366085,Hurricane
North Carolina,Beaufort,97.08389412292509,Hurricane
North Carolina,Pender,96.63526244952892,Hurricane
North Carolina,Sampson,96.54553611484972,Hurricane
North Carolina,Duplin,96.32122027815164,Hurricane
Ohio,Cuyahoga,68.23687752355316,Hurricane
Ohio,Trumbull,65.54508748317632,Hurricane
Ohio,Mahoning,65.00672947510094,Hurricane
Ohio,Ashtabula,62.89816061013907,Hurricane
Ohio,Columbiana,59.309107222969935,Hurricane
Ohio,Summit,58.59129654553612,Hurricane
Ohio,Washington,57.96321220278151,Hurricane
Ohio,Jefferson,57.46971736204576,Hurricane
Ohio,Franklin,57.42485419470614,Hurricane
Ohio,Lorain,57.245401525347695,Hurricane
Oklahoma,Tulsa,56.16868550919694,Hurricane
Oklahoma,Oklahoma,55.00224315836697,Hurricane
Oklahoma,Muskogee,47.734410049349485,Hurricane
Oklahoma,McCurtain,47.061462539255274,Hurricane
Oklahoma,Cleveland,45.8950201884253,Hurricane
Oklahoma,Le Flore,43.24809331538806,Hurricane
Oklahoma,Bryan,43.15836698070884,Hurricane
Oklahoma,Comanche,42.30596680125617,Hurricane
Oklahoma,Carter,42.21624046657694,Hurricane
Oklahoma,Pittsburg,40.5114401076716,Hurricane
Pennsylvania,Philadelphia,95.42395693135936,Hurricane
Pennsylvania,Lancaster,93.18079856437866,Hurricane
Pennsylvania,Montgomery,93.04620906235981,Hurricane
Pennsylvania,Bucks,91.61058770749216,Hurricane
Pennsylvania,Chester,91.25168236877525,Hurricane
Pennsylvania,Delaware,90.98250336473757,Hurricane
Pennsylvania,York,90.17496635262448,Hurricane
Pennsylvania,Berks,88.9187976671153,Hurricane
Pennsylvania,Dauphin,86.13728129205921,Hurricane
Pennsylvania,Lehigh,85.91296545536115,Hurricane
Rhode Island,Providence,93.44997756841632,Hurricane
Rhode Island,Kent,87.21399730820995,Hurricane
Rhode Island,Washington,87.07940780619114,Hurricane
Rhode Island,Newport,84.25302826379543,Hurricane
Rhode Island,Bristol,77.56841633019292,Hurricane
South Carolina,Charleston,99.64109466128309,Hurricane
South Carolina,Horry,99.55136832660388,Hurricane
South Carolina,Beaufort,99.10273665320773,Hurricane
South Carolina,Berkeley,98.60924181247196,Hurricane
South Carolina,Dorchester,97.98115746971736,Hurricane
South Carolina,Georgetown,97.35307312696277,Hurricane
South Carolina,Florence,95.60340960071781,Hurricane
South Carolina,Orangeburg,95.19964109466127,Hurricane
South Carolina,Dillon,94.61641991924628,Hurricane
South Carolina,Jasper,94.39210408254823,Hurricane
Tennessee,Shelby,72.09510991475997,Hurricane
Tennessee,Rutherford,61.327949753252575,Hurricane
Tennessee,Hamilton,60.96904441453567,Hurricane
Tennessee,Knox,59.757738896366085,Hurricane
Tennessee,Davidson,59.39883355764917,Hurricane
Tennessee,Madison,59.219380888290715,Hurricane
Tennessee,Bradley,56.796769851951545,Hurricane
Tennessee,Washington,54.55361148497085,Hurricane
Tennessee,Bedford,53.65634813817856,Hurricane
Tennessee,Monroe,53.073126962763574,Hurricane
Texas,Harris,100.0,Hurricane
Texas,Hidalgo,99.28218932256618,Hurricane
Texas,Fort Bend,99.23732615522655,Hurricane
Texas,Cameron,98.83355764917005,Hurricane
Texas,Brazoria,98.51951547779272,Hurricane
Texas,Galveston,98.34006280843428,Hurricane
Texas,Nueces,98.29519964109467,Hurricane
Texas,Jefferson,97.71197846567968,Hurricane
Texas,Montgomery,95.82772543741589,Hurricane
Texas,Victoria,95.28936742934053,Hurricane
Vermont,Windham,75.72902646926873,Hurricane
Vermont,Windsor,73.21668909825034,Hurricane
Vermont,Rutland,71.91565724540152,Hurricane
Vermont,Bennington,71.06325706594886,Hurricane
Vermont,Washington,69.35845670704352,Hurricane
Vermont,Chittenden,68.77523553162852,Hurricane
Vermont,Caledonia,67.78824585015703,Hurricane
Vermont,Orange,66.80125616868551,Hurricane
Vermont,Addison,64.37864513234635,Hurricane
Vermont,Orleans,62.270076267384475,Hurricane
Virginia,Fairfax,96.94930462090625,Hurricane
Virginia,Chesapeake,94.84073575594437,Hurricane
Virginia,Norfolk,94.70614625392552,Hurricane
Virginia,Newport News,94.12292507851055,Hurricane
Virginia,Accomack,93.89860924181247,Hurricane
Virginia,Chesterfield,93.62943023777478,Hurricane
Virginia,Virginia Beach,91.96949304620907,Hurricane
Virginia,Hampton,91.87976671152983,Hurricane
Virginia,Prince William,90.89277703005833,Hurricane
Virginia,York,90.04037685060565,Hurricane
West Virginia,Berkeley,78.68999551368326,Hurricane
West Virginia,Jefferson,74.24854194706147,Hurricane
West Virginia,Hardy,64.69268730372364,Hurricane
West Virginia,Kanawha,64.33378196500674,Hurricane
West Virginia,Monongalia,63.21220278151638,Hurricane
West Virginia,Harrison,60.52041274113953,Hurricane
West Virginia,Hampshire,60.34096007178107,Hurricane
West Virginia,Marion,59.35397039030955,Hurricane
West Virginia,Morgan,59.264244055630336,Hurricane
West Virginia,Wood,58.950201884253026,Hurricane
Wisconsin,Dane,34.05114401076716,Hurricane
Wisconsin,Brown,29.250785105428445,Hurricane
Wisconsin,Milwaukee,28.71242709735307,Hurricane
Wisconsin,Waukesha,24.001794526693583,Hurricane
Wisconsin,Outagamie,23.014804845222073,Hurricane
Wisconsin,Dodge,22.43158366980709,Hurricane
Wisconsin,Fond du Lac,21.668909825033648,Hurricane
Wisconsin,Sheboygan,21.35486765365635,Hurricane
Wisconsin,Manitowoc,21.17541498429789,Hurricane
Wisconsin,Winnebago,21.085688649618664,Hurricane
Alabama,Bullock,95.03658924594336,Drought
Alabama,Houston,91.02768055997454,Drought
Alabama,Geneva,87.11422208081451,Drought
Alabama,Henry,87.05058860960865,Drought
Alabama,Baldwin,86.79605472478524,Drought
Alabama,Mobile,86.03245307031499,Drought
Alabama,Barbour,80.68724148902324,Drought
Alabama,Escambia,80.46452433980274,Drought
Alabama,Coffee,80.2099904549793,Drought
Alabama,Russell,80.01909004136175,Drought
Alaska,Kenai Peninsula,14.985682468978684,Drought
Alaska,Aleutians East,0.0,Drought
Alaska,Aleutians West,0.0,Drought
Alaska,Anchorage,0.0,Drought
Alaska,Bethel,0.0,Drought
Alaska,Bristol Bay,0.0,Drought
Alaska,Chugach,0.0,Drought
Alaska,Copper River,0.0,Drought
Alaska,Denali,0.0,Drought
Alaska,Dillingham,0.0,Drought
Arizona,Pinal,99.61819917276488,Drought
Arizona,Cochise,99.17276487432389,Drought
Arizona,Graham,98.85459751829461,Drought
Arizona,Pima,98.6000636334712,Drought
Arizona,Navajo,95.54565701559021,Drought
Arizona,Apache,95.25930639516386,Drought
Arizona,Santa Cruz,94.4638880050907,Drought
Arizona,La Paz,86.66878778237354,Drought
Arizona,Maricopa,85.84155265669743,Drought
Arizona,Yuma,84.63251670378618,Drought
Arkansas,Mississippi,98.44097995545657,Drought
Arkansas,Craighead,97.39102768055997,Drought
Arkansas,Crittenden,97.2001272669424,Drought
Arkansas,Poinsett,96.46834234807508,Drought
Arkansas,Lee,95.60929048679604,Drought
Arkansas,St. Francis,95.57747375119312,Drought
Arkansas,Cross,95.195672923958,Drought
Arkansas,Woodruff,94.3684377982819,Drought
Arkansas,Prairie,93.7002863506204,Drought
Arkansas,Lonoke,92.58670060451799,Drought
California,Santa Barbara,100.0,Drought
California,Yolo,99.96818326439707,Drought
California,Sutter,99.93636652879412,Drought
California,Napa,99.90454979319122,Drought
California,Colusa,99.87273305758829,Drought
California,Glenn,99.84091632198536,Drought
California,Butte,99.80909958638243,Drought
California,Sonoma,99.77728285077951,Drought
California,Sacramento,99.74546611517657,Drought
California,Solano,99.71364937957365,Drought
Colorado,Yuma,71.26948775055679,Drought
Colorado,Kit Carson,68.37416481069042,Drought
Colorado,Rio Grande,64.96977410117722,Drought
Colorado,Saguache,64.8425071587655,Drought
Colorado,Alamosa,63.53802099904551,Drought
Colorado,Prowers,62.55170219535475,Drought
Colorado,Weld,60.038180082723514,Drought
Colorado,Phillips,58.32007636016545,Drought
Colorado,Baca,58.065542475342035,Drought
Colorado,Cheyenne,56.92013999363665,Drought
Connecticut,Hartford,97.86827871460389,Drought
Connecticut,New Haven,91.18676423798918,Drought
Connecticut,Tolland,87.84600699968183,Drought
Connecticut,Middlesex,85.77791918549157,Drought
Connecticut,Litchfield,82.59624562519885,Drought
Connecticut,New London,80.33725739739103,Drought
Connecticut,Windham,66.49697741011772,Drought
Connecticut,Fairfield,53.86573337575564,Drought
Delaware,New Castle,79.3827553293032,Drought
Delaware,Kent,72.38307349665925,Drought
Delaware,Sussex,63.98345529748648,Drought
District of Columbia,District of Columbia,0.0,Drought
Florida,Palm Beach,98.9500477251034,Drought
Florida,Hillsborough,98.56824689786829,Drought
Florida,Hendry,98.4727966910595,Drought
Florida,Miami-Dade,98.1228125994273,Drought
Florida,Manatee,97.9955456570156,Drought
Florida,Polk,97.96372892141267,Drought
Florida,Orange,97.58192809417754,Drought
Florida,Highlands,97.35921094495704,Drought
Florida,DeSoto,96.97741011772192,Drought
Florida,Collier,96.75469296850144,Drought
Georgia,Burke,97.70919503658925,Drought
Georgia,Bulloch,97.45466115176583,Drought
Georgia,Screven,96.34107540566336,Drought
Georgia,Worth,95.86382437161949,Drought
Georgia,Dooly,94.6229716831053,Drought
Georgia,Quitman,92.01399936366528,Drought
Georgia,Sumter,90.58224626153357,Drought
Georgia,Peach,90.45497931912185,Drought
Georgia,Jenkins,90.13681196309257,Drought
Georgia,Crisp,89.81864460706333,Drought
Hawaii,Kauai,56.761056315622014,Drought
Hawaii,Maui,45.43429844097995,Drought
Hawaii,Hawaii,40.78905504295259,Drought
Hawaii,Honolulu,19.758192809417753,Drought
Hawaii,Kalawao,0.0,Drought
Idaho,Bingham,79.03277123767101,Drought
Idaho,Minidoka,77.02831689468661,Drought
Idaho,Power,75.88291441298122,Drought
Idaho,Cassia,75.08749602290807,Drought
Idaho,Twin Falls,70.09226853324849,Drought
Idaho,Jefferson,69.90136811963093,Drought
Idaho,Jerome,69.48775055679288,Drought
Idaho,Canyon,62.51988545975183,Drought
Idaho,Gooding,60.86541520839962,Drought
Idaho,Madison,60.19726376073815,Drought
Illinois,Bureau,95.32293986636972,Drought
Illinois,Henry,93.82755329303212,Drought
Illinois,Lee,93.38211899459117,Drought
Illinois,Logan,93.22303531657653,Drought
Illinois,McLean,92.23671651288576,Drought
Illinois,Ogle,91.88673242125358,Drought
Illinois,Peoria,91.85491568565064,Drought
Illinois,Mason,90.74132993954821,Drought
Illinois,Tazewell,90.67769646834235,Drought
Illinois,Sangamon,89.72319440025454,Drought
Indiana,Gibson,92.55488386891504,Drought
Indiana,Knox,88.95959274578428,Drought
Indiana,Daviess,82.72351256761057,Drought
Indiana,Montgomery,72.54215717467389,Drought
Indiana,Sullivan,72.28762328985046,Drought
Indiana,Parke,70.72860324530703,Drought
Indiana,Clinton,69.93318485523386,Drought
Indiana,Vanderburgh,68.78778237352847,Drought
Indiana,Fountain,68.62869869551385,Drought
Indiana,Boone,68.59688195991092,Drought
Iowa,Calhoun,97.4228444161629,Drought
Iowa,Kossuth,97.16831053133949,Drought
Iowa,Tama,97.10467706013364,Drought
Iowa,Webster,97.04104358892778,Drought
Iowa,Marshall,96.69105949729557,Drought
Iowa,Greene,96.27744193445751,Drought
Iowa,O'Brien,96.1501749920458,Drought
Iowa,Sac,96.1183582564429,Drought
Iowa,Crawford,95.7683741648107,Drought
Iowa,Story,95.73655742920776,Drought
Kansas,Meade,97.67737830098633,Drought
Kansas,Stevens,97.26376073814825,Drought
Kansas,Wichita,97.00922685332485,Drought
Kansas,Greeley,96.53197581928094,Drought
Kansas,Finney,96.43652561247217,Drought
Kansas,Gray,95.92745784282533,Drought
Kansas,Wallace,95.70474069360485,Drought
Kansas,Stanton,94.75023862551703,Drought
Kansas,Scott,94.68660515431117,Drought
Kansas,Haskell,94.52752147629653,Drought
Kentucky,Trigg,87.6869233216672,Drought
Kentucky,Union,87.33693923003501,Drought
Kentucky,Caldwell,85.87336939230035,Drought
Kentucky,Christian,85.587018771874,Drought
Kentucky,Henderson,83.8052815781101,Drought
Kentucky,Ballard,82.75532930321349,Drought
Kentucky,Carlisle,81.60992682150811,Drought
Kentucky,Crittenden,81.03722558065543,Drought
Kentucky,Calloway,80.59179128221444,Drought
Kentucky,Webster,79.2554883868915,Drought
Louisiana,Assumption,97.61374482978049,Drought
Louisiana,Avoyelles,96.08654152083997,Drought
Louisiana,St. Landry,95.51384027998729,Drought
Louisiana,Vermilion,94.24117085587021,Drought
Louisiana,Rapides,92.14126630607699,Drought
Louisiana,Jefferson Davis,91.91854915685653,Drought
Louisiana,Caddo,90.70951320394528,Drought
Louisiana,Acadia,90.23226216990136,Drought
Louisiana,St. Mary,90.10499522748965,Drought
Louisiana,St. James,89.62774419344576,Drought
Maine,Somerset,97.2955774737512,Drought
Maine,Aroostook,96.30925867006044,Drought
Maine,Washington,92.42761692650335,Drought
Maine,Penobscot,87.71874005727013,Drought
Maine,York,84.31434934775692,Drought
Maine,Androscoggin,84.282532612154,Drought
Maine,Kennebec,81.89627744193446,Drought
Maine,Waldo,78.07826916958322,Drought
Maine,Hancock,77.41011772192172,Drought
Maine,Cumberland,76.77378300986318,Drought
Maryland,Cecil,98.3455297486478,Drought
Maryland,Queen Anne's,98.31371301304486,Drought
Maryland,Kent,98.09099586382438,Drought
Maryland,Caroline,98.05917912822144,Drought
Maryland,Talbot,94.08208717785557,Drought
Maryland,Worcester,88.76869233216672,Drought
Maryland,Frederick,81.73719376391982,Drought
Maryland,Montgomery,81.38720967228763,Drought
Maryland,Howard,77.53738466433344,Drought
Maryland,Baltimore,76.80559974546611,Drought
Massachusetts,Middlesex,96.94559338211901,Drought
Massachusetts,Plymouth,93.95482023544383,Drought
Massachusetts,Hampshire,93.57301940820871,Drought
Massachusetts,Essex,93.00031816735603,Drought
Massachusetts,Worcester,92.04581609926822,Drought
Massachusetts,Hampden,88.22780782691696,Drought
Massachusetts,Franklin,85.93700286350621,Drought
Massachusetts,Bristol,85.45975182946229,Drought
Massachusetts,Barnstable,61.724467069678646,Drought
Massachusetts,Norfolk,60.642698059179125,Drought
Michigan,St. Joseph,41.23448934139357,Drought
Michigan,Branch,39.23003499840917,Drought
Michigan,Houghton,26.248806872414892,Drought
Michigan,Ontonagon,25.96245625198855,Drought
Michigan,Delta,25.389755011135858,Drought
Michigan,Baraga,24.97613744829781,Drought
Michigan,Dickinson,23.92618517340121,Drought
Michigan,Menominee,22.68533248488705,Drought
Michigan,Hillsdale,22.144447979637288,Drought
Michigan,Marquette,20.967228762328983,Drought
Minnesota,Renville,95.8001909004136,Drought
Minnesota,Faribault,95.16385618835508,Drought
Minnesota,Martin,94.78205536111997,Drought
Minnesota,Freeborn,94.33662106267896,Drought
Minnesota,Redwood,93.79573655742922,Drought
Minnesota,Blue Earth,93.76391982182629,Drought
Minnesota,Mower,93.0957683741648,Drought
Minnesota,Cottonwood,92.3958001909004,Drought
Minnesota,Nobles,92.07763283487114,Drought
Minnesota,Polk,91.695832007636,Drought
Mississippi,Washington,88.13235762010818,Drought
Mississippi,Bolivar,83.9325485205218,Drought
Mississippi,Humphreys,80.75087496022908,Drought
Mississippi,Sharkey,80.71905822462617,Drought
Mississippi,Tunica,79.57365574292078,Drought
Mississippi,Tallahatchie,79.47820553611199,Drought
Mississippi,Sunflower,79.31912185809736,Drought
Mississippi,Holmes,77.76010181355393,Drought
Mississippi,Coahoma,77.72828507795101,Drought
Mississippi,Yazoo,77.63283487114222,Drought
Missouri,Nodaway,95.4502068087814,Drought
Missouri,Atchison,93.89118676423799,Drought
Missouri,Holt,92.93668469615017,Drought
Missouri,Dunklin,92.20489977728286,Drought
Missouri,Andrew,91.28221444479797,Drought
Missouri,Harrison,89.85046134266625,Drought
Missouri,Pemiscot,89.78682787146039,Drought
Missouri,Livingston,89.59592745784283,Drought
Missouri,Grundy,89.34139357301943,Drought
Missouri,Daviess,89.24594336621062,Drought
Montana,Chouteau,63.8880050906777,Drought
Montana,Gallatin,58.57461024498886,Drought
Montana,Pondera,56.06108813235762,Drought
Montana,Yellowstone,55.29748647788737,Drought
Montana,Toole,54.43843461660833,Drought
Montana,Liberty,54.279350938593694,Drought
Montana,Hill,53.92936684696151,Drought
Montana,Big Horn,53.89755011135857,Drought
Montana,Beaverhead,53.293032134902965,Drought
Montana,Teton,52.87941457206491,Drought
Nebraska,Harlan,95.13203945275215,Drought
Nebraska,Furnas,94.59115494750239,Drought
Nebraska,Hall,94.17753738466432,Drought
Nebraska,Red Willow,93.92300349984093,Drought
Nebraska,Buffalo,93.63665287941457,Drought
Nebraska,Fillmore,92.84123448934139,Drought
Nebraska,Franklin,92.45943366210629,Drought
Nebraska,York,92.33216671969456,Drought
Nebraska,Clay,91.63219853643017,Drought
Nebraska,Gosper,91.44129812281261,Drought
